"Title","MetaScore","UserScore","Publisher","Developer","Genre","Date","BoxArtFrontURL","BoxArtBackURL","ReferenceURL",
"Mississippi Satsujin Jiken: Murder on the Mississippi","","- -","Jaleco Entertainment","TOSE","Adventure","","http://image.gamespotcdn.net/gamespot/images/box/3/2/3/578323_18261_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/2/3/578323_18261_back.jpg","http://www.gamespot.com/mississippi-satsujin-jiken-murder-on-the-mississi/platform/nes/"
"Mitsume Gatooru","","10","Tomy Corporation","Natsume","Action","","http://image.gamespotcdn.net/gamespot/images/box/6/6/9/570669_9080_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/6/9/570669_9080_back.jpg","http://www.gamespot.com/mitsume-gatooru/platform/nes/"
"Moero!! Judo Warriors","","- -","Jaleco Entertainment","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/6/2/7/579627_19758_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/2/7/579627_19758_back.jpg","http://www.gamespot.com/moero-judo-warriors/platform/nes/"
"Moeru! Oniisan","","- -","Toho","Advance Communication Company","Action","","http://image.gamespotcdn.net/gamespot/images/box/0/0/8/626008_20593_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/0/0/8/626008_20593_back.jpg","http://www.gamespot.com/moeru-oniisan/platform/nes/"
"Mezase Pachi Pro: Pachiokun","","- -","Coconuts Japan","Marionette","Action","","http://image.gamespotcdn.net/gamespot/images/box/5/3/0/578530_18899_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/3/0/578530_18899_back.jpg","http://www.gamespot.com/mezase-pachi-pro-pachiokun/platform/nes/"
"The Money Game","","7.3","Sofel","","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/6/2/3/578623_19377_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/2/3/578623_19377_back.jpg","http://www.gamespot.com/the-money-game/platform/nes/"
"Monopoly","","7.8","Arcadia Systems","Sculptured Software","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/4/6/7/587467_39679_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/6/7/587467_39679_back.jpg","http://www.gamespot.com/monopoly/platform/nes/"
"Monster in My Pocket","","7.7","Konami","","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/6/8/587468_46955_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/6/8/587468_46955_back.jpg","http://www.gamespot.com/monster-in-my-pocket/platform/nes/"
"Monster Maker: 7-tsu no Hihou","","- -","Sofel","","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/6/1/9/570619_9951_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/1/9/570619_9951_back.jpg","http://www.gamespot.com/monster-maker-7-tsu-no-hihou/platform/nes/"
"Monster Party","","7.3","Bandai","Human Entertainment","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/6/9/587469_46956_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/6/9/587469_46956_back.jpg","http://www.gamespot.com/monster-party/platform/nes/"
"Monster Truck Rally","","7.0","INTV","","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/7/0/587470_39680_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/7/0/587470_39680_back.jpg","http://www.gamespot.com/monster-truck-rally/platform/nes/"
"Moon Crystal","","7.8","Hect","","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/7/1/587471_3283_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/7/1/587471_3283_back.jpg","http://www.gamespot.com/moon-crystal/platform/nes/"
"Moon Ranger","","5.0","Bunch Games, Inc.","Odyssey Software Inc.","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/7/2/587472_39682_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/7/2/587472_39682_back.jpg","http://www.gamespot.com/moon-ranger/platform/nes/"
"Earth Bound","","8.7","Nintendo","Pax Softonica","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/6/7/3/562673_4612_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/7/3/562673_4612_back.jpg","http://www.gamespot.com/mother/platform/nes/"
"Motocross Champion","","- -","Konami","Human Entertainment","Driving","","http://image.gamespotcdn.net/gamespot/images/box/3/9/1/579391_19653_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/9/1/579391_19653_back.jpg","http://www.gamespot.com/motocross-champion/platform/nes/"
"Motor City Patrol","","1.9","Matchbox","Source Research & Development","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/7/3/587473_46957_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/7/3/587473_46957_back.jpg","http://www.gamespot.com/motor-city-patrol/platform/nes/"
"Mr. Gimmick","","8.4","SunSoft","","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/8/8/575288_59409_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/8/8/575288_59409_back.jpg","http://www.gamespot.com/mr-gimmick/platform/nes/"
"Ms. Pac-Man","","8.1","Namco","Now Production","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/7/4/587474_39683_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/7/4/587474_39683_back.jpg","http://www.gamespot.com/ms-pac-man/platform/nes/"
"Ms. Pac-Man (Tengen)","","8.2","Tengen","Namco","Action","","http://image.gamespotcdn.net/gamespot/images/box/8/2/1/935821_80491_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/8/2/1/935821_80491_back.jpg","http://www.gamespot.com/ms-pac-man-tengen/platform/nes/"
"Jim Henson's Muppet Adventure: Chaos at the Carnival","","4.9","Hi-Tech","Mind's Eye","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/7/5/587475_39684_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/7/5/587475_39684_back.jpg","http://www.gamespot.com/jim-hensons-muppet-adventure-chaos-at-the-carniv/platform/nes/"
"Murder Club","","10","Seta Corporation","Riverhillsoft","Adventure","","http://image.gamespotcdn.net/gamespot/images/box/4/4/8/579448_20254_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/4/8/579448_20254_back.jpg","http://www.gamespot.com/murder-club-1989/platform/nes/"
"Musashi no Bouken","","5.6","Sigma Ent. Inc.","Quest","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/8/8/8/579888_20844_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/8/8/8/579888_20844_back.jpg","http://www.gamespot.com/musashi-no-bouken/platform/nes/"
"The Mutant Virus: Crisis in a Computer World","","2.5","American Softworks","Rocket Science Production","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/7/6/587476_46958_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/7/6/587476_46958_back.jpg","http://www.gamespot.com/the-mutant-virus-crisis-in-a-computer-world/platform/nes/"
"Mystery Quest","","6.9","Taxan","Carry Lab.","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/7/7/587477_51650_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/7/7/587477_51650_back.jpg","http://www.gamespot.com/mystery-quest/platform/nes/"
"Nagagutsu o Haita Neko: Sekai Isshuu 80 Nichi Dai Bouken","","10","Toei Animation","Shouei","Action","","http://image.gamespotcdn.net/gamespot/images/box/0/5/5/938055_84361_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/0/5/5/938055_84361_back.jpg","http://www.gamespot.com/nagagutsu-o-haita-neko-sekai-isshuu-80-nichi-dai/platform/nes/"
"Nakajima Satoru: F-1 Hero 2","","8.1","Varie","Human Entertainment","Driving","","http://image.gamespotcdn.net/gamespot/images/box/5/9/1/570591_9802_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/9/1/570591_9802_back.jpg","http://www.gamespot.com/nakajima-satoru-f-1-hero-2/platform/nes/"
"Nantettatte!! Baseball","","9.8","SunSoft","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/7/1/3/579713_20483_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/1/3/579713_20483_back.jpg","http://www.gamespot.com/nantettatte-baseball/platform/nes/"
"Nantettatte!! Baseball Ko-Game Set OB All Star Hen","","10","SunSoft","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/7/4/8/938748_85872_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/4/8/938748_85872_back.jpg","http://www.gamespot.com/nantettatte-baseball-ko-game-set-ob-all-star-hen/platform/nes/"
"Nantettatte!! Baseball Kogame Casette '91 Kaimakuban","","- -","SunSoft","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/7/4/9/938749_85873_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/4/9/938749_85873_back.jpg","http://www.gamespot.com/nantettatte-baseball-kogame-casette-91-kaimakub/platform/nes/"
"Napoleon Senki","","5.0","Irem","Lenar","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/1/2/3/587123_3268_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/1/2/3/587123_3268_back.jpg","http://www.gamespot.com/napoleon-senki/platform/nes/"
"NARC","","7.7","Acclaim","Rare Ltd.","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/7/8/587478_49872_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/7/8/587478_49872_back.jpg","http://www.gamespot.com/narc-1990/platform/nes/"
"Navy Blue","","6.5","I'Max","Use","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/6/4/1/570641_9558_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/4/1/570641_9558_back.jpg","http://www.gamespot.com/navy-blue/platform/nes/"
"Nekketsu Kakutou Densetsu","","8.7","Technos Japan","","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/1/5/581215_21994_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/1/5/581215_21994_back.jpg","http://www.gamespot.com/nekketsu-kakutou-densetsu/platform/nes/"
"Nekketsu! Street Basket: Ganbare Dunk Heroes","","9.0","Technos Japan","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/7/3/6/570736_9504_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/3/6/570736_9504_back.jpg","http://www.gamespot.com/nekketsu-street-basket-ganbare-dunk-heroes/platform/nes/"
"NES Open Tournament Golf","","7.3","Nintendo","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/4/8/0/587480_39686_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/8/0/587480_39686_back.jpg","http://www.gamespot.com/nes-open-tournament-golf/platform/nes/"
"NES Play Action Football","","6.8","Nintendo","","Sports","","http://image.gamespotcdn.net/gamespot/images/box/4/8/1/587481_39687_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/8/1/587481_39687_back.jpg","http://www.gamespot.com/nes-play-action-football/platform/nes/"
"New Ghostbusters II","","7.4","Hal","","Action","","http://image.gamespotcdn.net/gamespot/images/box/9/8/6/577986_35372_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/9/8/6/577986_35372_back.jpg","http://www.gamespot.com/new-ghostbusters-ii/platform/nes/"
"NFL Football","","5.9","LJN Ltd.","ATLUS","Sports","","http://image.gamespotcdn.net/gamespot/images/box/4/8/3/587483_39689_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/8/3/587483_39689_back.jpg","http://www.gamespot.com/nfl-football/platform/nes/"
"Nigel Mansell's World Championship Racing","","6.1","GameTek","Gremlin Graphics","Driving","","http://image.gamespotcdn.net/gamespot/images/box/4/8/4/587484_39690_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/8/4/587484_39690_back.jpg","http://www.gamespot.com/nigel-mansells-world-championship-racing/platform/nes/"
"A Nightmare on Elm Street","","6.6","LJN Ltd.","Rare Ltd.","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/8/5/587485_46959_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/8/5/587485_46959_back.jpg","http://www.gamespot.com/a-nightmare-on-elm-street/platform/nes/"
"Nightshade","","7.9","Ultra","Beam Software","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/8/6/587486_46960_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/8/6/587486_46960_back.jpg","http://www.gamespot.com/nightshade-1992/platform/nes/"
"Niji no Silkroad","","6.9","Victor Interactive Software","Advance Communication Company","Role-Playing","","http://image.gamespotcdn.net/gamespot/images/box/4/9/1/565491_4796_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/9/1/565491_4796_back.jpg","http://www.gamespot.com/niji-no-silkroad/platform/nes/"
"Ninja Crusaders","","7.4","Sammy Studios","NMK","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/8/7/587487_3215_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/8/7/587487_3215_back.jpg","http://www.gamespot.com/ninja-crusaders/platform/nes/"
"Ninja Gaiden","","8.5","Tecmo","","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/8/8/587488_39691_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/8/8/587488_39691_back.jpg","http://www.gamespot.com/ninja-gaiden/platform/nes/"
"Ninja Gaiden II: The Dark Sword of Chaos","","8.7","Tecmo","","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/8/9/587489_39692_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/8/9/587489_39692_back.jpg","http://www.gamespot.com/ninja-gaiden-ii-the-dark-sword-of-chaos/platform/nes/"
"Ninja Gaiden III: The Ancient Ship of Doom","","8.5","Tecmo","","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/9/0/587490_39693_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/9/0/587490_39693_back.jpg","http://www.gamespot.com/ninja-gaiden-iii-the-ancient-ship-of-doom/platform/nes/"
"Ninja Jajamaru-kun","","5.5","Jaleco Entertainment","TOSE","Action","","http://image.gamespotcdn.net/gamespot/images/box/2/5/3/578253_97165_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/2/5/3/578253_97165_back.jpg","http://www.gamespot.com/ninja-jajamaru-kun/platform/nes/"
"Squashed","","- -","Jaleco Entertainment","","Action","","http://image.gamespotcdn.net/gamespot/images/box/6/4/1/587641_69192_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/4/1/587641_69192_back.jpg","http://www.gamespot.com/ninja-jajamaru-ginga-daisakusen/platform/nes/"
"Ninja Kid","","6.6","Bandai","TOSE","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/9/1/587491_57000_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/9/1/587491_57000_back.jpg","http://www.gamespot.com/ninja-kid/platform/nes/"
"Nintendo World Championships 1990","","7.4","Nintendo","","Action","","http://image.gamespotcdn.net/gamespot/images/box/6/3/5/925635_61480_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/6/3/5/925635_61480_back.jpg","http://www.gamespot.com/nintendo-world-championships-1990/platform/nes/"
"Nintendo World Cup","","8.1","Nintendo","Million","Sports","","http://image.gamespotcdn.net/gamespot/images/box/7/8/2/587782_78054_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/8/2/587782_78054_back.jpg","http://www.gamespot.com/nintendo-world-cup/platform/nes/"
"Nishimura Kyoutarou Mystery: Blue Train Satsujin Jiken","","10","Irem","TOSE","Adventure","","http://image.gamespotcdn.net/gamespot/images/box/3/8/7/579387_20508_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/3/8/7/579387_20508_back.jpg","http://www.gamespot.com/nishimura-kyoutarou-mystery-blue-train-satsujin-j/platform/nes/"
"Nishimura Kyoutarou Mystery: Super Express Satsujin Jiken","","- -","Irem","TOSE","Adventure","","http://image.gamespotcdn.net/gamespot/images/box/5/7/0/579570_20513_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/7/0/579570_20513_back.jpg","http://www.gamespot.com/nishimura-kyoutarou-mystery-super-express-satsuji/platform/nes/"
"Nobunaga's Ambition","","8.6","Koei","","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/4/9/4/587494_39695_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/9/4/587494_39695_back.jpg","http://www.gamespot.com/nobunagas-ambition/platform/nes/"
"Nobunaga's Ambition II","","8.6","Koei","","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/4/9/5/587495_2787_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/9/5/587495_2787_back.jpg","http://www.gamespot.com/nobunagas-ambition-ii/platform/nes/"
"North and South","","8.0","Kemco","Seika Corp.","Strategy","","http://image.gamespotcdn.net/gamespot/images/box/4/9/6/587496_39696_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/9/6/587496_39696_back.jpg","http://www.gamespot.com/north-and-south-1990/platform/nes/"
"Nuts & Milk","","6.4","Hudson","","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/5/7/4/575574_15609_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/7/4/575574_15609_back.jpg","http://www.gamespot.com/nuts-and-milk-1984/platform/nes/"
"Oeka Kids: Anpanman no Hiragana Daisuki","","5.8","Bandai","TOSE","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/5/4/9/570549_9023_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/5/4/9/570549_9023_back.jpg","http://www.gamespot.com/oeka-kids-anpanman-no-hiragana-daisuki/platform/nes/"
"Oeka Kids: Anpanman to Oekaki Shiyou!!","","1.0","Bandai","TOSE","Puzzle","","http://image.gamespotcdn.net/gamespot/images/box/7/1/0/579710_20021_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/1/0/579710_20021_back.jpg","http://www.gamespot.com/oeka-kids-anpanman-to-oekaki-shiyou/platform/nes/"
"Oishinbo: Kyukyoku no Menu 3bon Syoubu","","9.6","Bandai Shinsei","Advance Communication Company","Adventure","","http://image.gamespotcdn.net/gamespot/images/box/4/5/8/579458_20012_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/5/8/579458_20012_back.jpg","http://www.gamespot.com/oishinbo-kyukyoku-no-menu-3bon-syoubu/platform/nes/"
"Operation: Secret Storm","","6.1","Color Dreams","","Action","","http://image.gamespotcdn.net/gamespot/images/box/4/9/7/587497_39697_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/4/9/7/587497_39697_back.jpg","http://www.gamespot.com/operation-secret-storm/platform/nes/"
